,Date,Confirmed,Deaths,Active,New_cases,New_deaths,Deaths_per_100,No_countries
616,2021-09-29,233848153.0,4776487.0,0.0,491159.0,9274.0,2.0425592157659676,195
617,2021-09-30,234336472.0,4785327.0,0.0,488319.0,8840.0,2.042075208847558,195
618,2021-10-01,234857745.0,4793933.0,0.0,521273.0,8606.0,2.0412071145450192,195
619,2021-10-02,235213355.0,4799840.0,0.0,355610.0,5907.0,2.040632429225798,195
620,2021-10-03,235526406.0,4804121.0,0.0,313051.0,4281.0,2.039737743885923,195
621,2021-10-04,235961407.0,4811251.0,0.0,435001.0,7130.0,2.038999114800159,195
622,2021-10-05,236387020.0,4818640.0,0.0,425613.0,7389.0,2.03845371882094,195
623,2021-10-06,236893739.0,4827802.0,0.0,506719.0,9162.0,2.037960994823928,195
624,2021-10-07,237354944.0,4836745.0,0.0,461205.0,8943.0,2.0377688024901643,195
625,2021-10-08,237830704.0,4844275.0,0.0,475760.0,7530.0,2.0368585378278157,195
626,2021-10-09,238176670.0,4849136.0,0.0,345966.0,4861.0,2.0359407997433165,195
627,2021-10-10,238496929.0,4853814.0,0.0,320259.0,4678.0,2.0351683438238317,195
628,2021-10-11,238872724.0,4859638.0,0.0,375795.0,5824.0,2.0344047317851155,195
629,2021-10-12,239313205.0,4867695.0,0.0,440481.0,8057.0,2.0340269146451826,195
630,2021-10-13,239770797.0,4876538.0,0.0,457592.0,8843.0,2.0338331694330565,195
631,2021-10-14,240223443.0,4884546.0,0.0,452646.0,8008.0,2.033334440219475,195
632,2021-10-15,240682389.0,4891748.0,0.0,458946.0,7202.0,2.0324494950895637,195
633,2021-10-16,241030973.0,4897049.0,0.0,348584.0,5301.0,2.0317094268212577,195
634,2021-10-17,241349529.0,4901329.0,0.0,318556.0,4280.0,2.030801145669524,195
635,2021-10-18,241761068.0,4907811.0,0.0,411539.0,6482.0,2.030025363719852,195
636,2021-10-19,242208288.0,4916051.0,0.0,447220.0,8240.0,2.029679099998428,195
637,2021-10-20,242685659.0,4924713.0,0.0,477371.0,8662.0,2.0292558778679215,195
638,2021-10-21,243148760.0,4932421.0,0.0,463101.0,7708.0,2.0285610339941686,195
639,2021-10-22,243637396.0,4940573.0,0.0,488636.0,8152.0,2.0278385342782106,195
640,2021-10-23,244009202.0,4946396.0,0.0,371806.0,5823.0,2.0271350258339846,195
641,2021-10-24,244327184.0,4950921.0,0.0,317982.0,4525.0,2.026348815938549,195
642,2021-10-25,244755216.0,4957625.0,0.0,428032.0,6704.0,2.0255441665439315,195
643,2021-10-26,245200809.0,4965505.0,0.0,445593.0,7880.0,2.0250769237878004,195
644,2021-10-27,245720619.0,4974659.0,0.0,519810.0,9154.0,2.024518341295567,195
645,2021-10-28,246184249.0,4983461.0,0.0,463630.0,8802.0,2.0242810091396217,195
646,2021-10-29,246692649.0,4991322.0,1.0,508400.0,7861.0,2.0232957975168526,195
647,2021-10-30,247082404.0,4997331.0,1.0,389755.0,6009.0,2.022536173802162,195
648,2021-10-31,247429115.0,5001814.0,1.0,346711.0,4483.0,2.0215139192491556,195
649,2021-11-01,247851370.0,5008122.0,0.0,422255.0,6308.0,2.0206150161687626,195
650,2021-11-02,248273944.0,5015389.0,0.0,422574.0,7267.0,2.020102842527849,195
651,2021-11-03,248811395.0,5023797.0,0.0,537451.0,8408.0,2.019118537557333,195
652,2021-11-04,249334306.0,5031398.0,0.0,522911.0,7601.0,2.0179325022365755,195
653,2021-11-05,249854144.0,5040017.0,0.0,519838.0,8619.0,2.017183673367451,195
654,2021-11-06,250282360.0,5046663.0,0.0,428216.0,6646.0,2.0163878109507998,195
655,2021-11-07,250631914.0,5051160.0,0.0,349554.0,4497.0,2.015369838335911,195
656,2021-11-08,251110993.0,5057870.0,0.0,479079.0,6710.0,2.0141969650846785,195
657,2021-11-09,251596477.0,5066035.0,0.0,485484.0,8165.0,2.0135556190637756,195
658,2021-11-10,252181329.0,5074314.0,0.0,584852.0,8279.0,2.012168791449267,195
659,2021-11-11,252701074.0,5081951.0,0.0,519745.0,7637.0,2.011052394656621,195
660,2021-11-12,253297846.0,5091019.0,0.0,596772.0,9068.0,2.009894312326683,195
661,2021-11-13,253730231.0,5097302.0,0.0,432385.0,6283.0,2.008945477214341,195
662,2021-11-14,254087255.0,5101927.0,0.0,357024.0,4625.0,2.0079429013470196,195
663,2021-11-15,254623485.0,5108860.0,0.0,536230.0,6933.0,2.0064370731552903,195
664,2021-11-16,255150073.0,5116578.0,0.0,526588.0,7718.0,2.005321001809002,195
665,2021-11-17,255781560.0,5125749.0,0.0,631487.0,9171.0,2.003955640899211,195
666,2021-11-18,256399178.0,5134078.0,0.0,617618.0,8329.0,2.002376934297348,195
667,2021-11-19,257018835.0,5142129.0,0.0,619657.0,8051.0,2.00068177882761,195
668,2021-11-20,257501841.0,5148197.0,0.0,483006.0,6068.0,1.9992855119043593,195
669,2021-11-21,257903631.0,5152756.0,0.0,401790.0,4559.0,1.997938524564627,195
670,2021-11-22,258522006.0,5160039.0,0.0,618375.0,7283.0,1.9959766984014506,195
671,2021-11-23,259134379.0,5168106.0,0.0,612373.0,8067.0,1.994372965850278,195
672,2021-11-24,259808906.0,5176747.0,0.0,674527.0,8641.0,1.9925209954119125,195
673,2021-11-25,260407356.0,5184584.0,0.0,598450.0,7837.0,1.9909514384071392,195
674,2021-11-26,261005853.0,5191412.0,0.0,598497.0,6828.0,1.989002139350492,195
675,2021-11-27,261467218.0,5197369.0,0.0,461365.0,5957.0,1.987770795802019,195
676,2021-11-28,261877337.0,5202177.0,0.0,410119.0,4808.0,1.9864937759008905,195
677,2021-11-29,262528171.0,5209930.0,0.0,650834.0,7753.0,1.984522262946021,195
678,2021-11-30,263155092.0,5218030.0,0.0,626921.0,8100.0,1.9828725183854699,195
679,2021-12-01,263863730.0,5227301.0,0.0,708638.0,9271.0,1.9810608301489563,195
680,2021-12-02,264571378.0,5237472.0,0.0,707648.0,10171.0,1.979606425907492,195
681,2021-12-03,265287574.0,5246007.0,0.0,716196.0,8535.0,1.9774793522745244,195
682,2021-12-04,265801566.0,5251531.0,0.0,513992.0,5524.0,1.975733656888989,195
683,2021-12-05,266243959.0,5258919.0,0.0,442393.0,7388.0,1.9752256613642079,195
684,2021-12-06,266836006.0,5265806.0,0.0,592047.0,6887.0,1.9734240813063286,195
685,2021-12-07,267533215.0,5274062.0,0.0,697209.0,8256.0,1.9713671814544598,195
686,2021-12-08,268202453.0,5281999.0,0.0,669238.0,7937.0,1.9694074162699773,195
687,2021-12-09,268934506.0,5290891.0,0.0,732053.0,8892.0,1.9673529732923152,195
688,2021-12-10,269619854.0,5298980.0,0.0,685348.0,8089.0,1.965352299315465,195
689,2021-12-11,270120860.0,5304963.0,0.0,501006.0,5983.0,1.9639220014329881,195
690,2021-12-12,270563791.0,5309523.0,0.0,442931.0,4560.0,1.962392299566796,195
691,2021-12-13,271188914.0,5316124.0,0.0,625123.0,6601.0,1.960302846302928,195
692,2021-12-14,271847849.0,5323911.0,0.0,658935.0,7787.0,1.9584157165797547,195
693,2021-12-15,272590012.0,5333059.0,0.0,742163.0,9148.0,1.9564396218596594,195
694,2021-12-16,273328446.0,5340381.0,0.0,738434.0,7322.0,1.9538328623139356,195
695,2021-12-17,274061517.0,5347383.0,0.0,733071.0,7002.0,1.9511615707797458,195
696,2021-12-18,274645917.0,5353449.0,0.0,584400.0,6066.0,1.9492184913857649,195
697,2021-12-19,275129624.0,5357801.0,0.0,483707.0,4352.0,1.9473733588208588,195
698,2021-12-20,275874335.0,5364770.0,0.0,744711.0,6969.0,1.9446426576796279,195
699,2021-12-21,276668236.0,5372480.0,0.0,793901.0,7710.0,1.9418492262335458,195
700,2021-12-22,277577424.0,5382779.0,0.0,909188.0,10299.0,1.9391991331398766,195
701,2021-12-23,278574491.0,5389977.0,0.0,997067.0,7198.0,1.9348422680955377,195
702,2021-12-24,279435035.0,5395862.0,0.0,860544.0,5885.0,1.930989791598609,195
703,2021-12-25,280132909.0,5400134.0,0.0,697874.0,4272.0,1.9277042526981363,195
704,2021-12-26,280713445.0,5403886.0,0.0,580536.0,3752.0,1.9250542132030761,195
705,2021-12-27,281988497.0,5410510.0,0.0,1275052.0,6624.0,1.9186988325981253,195
706,2021-12-28,283318092.0,5417900.0,0.0,1329595.0,7390.0,1.9123028683957113,195
707,2021-12-29,285045200.0,5425974.0,0.0,1727108.0,8074.0,1.9035486301821605,195
708,2021-12-30,286984903.0,5433498.0,0.0,1939703.0,7524.0,1.8933044711414664,195
709,2021-12-31,288712820.0,5440095.0,0.0,1727917.0,6597.0,1.8842582050911352,195
710,2022-01-01,289913323.0,5444392.0,0.0,1200503.0,4297.0,1.8779378414423542,195
711,2022-01-02,290836183.0,5447629.0,0.0,922860.0,3237.0,1.8730919047992043,195
712,2022-01-03,293221853.0,5453717.0,0.0,2385670.0,6088.0,1.8599285640555585,195
713,2022-01-04,295746694.0,5461671.0,0.0,2524841.0,7954.0,1.8467394938994652,195
714,2022-01-05,298329006.0,5469695.0,0.0,2582312.0,8024.0,1.8334439125909199,195
715,2022-01-06,300971069.0,5477122.0,0.0,2642063.0,7427.0,1.8198167744820684,195
716,2022-01-07,303918007.0,5484375.0,0.0,2946938.0,7253.0,1.8045574377565592,195
717,2022-01-08,306068801.0,5489726.0,0.0,2150794.0,5351.0,1.7936248262037007,195
718,2022-01-09,308094875.0,5493697.0,0.0,2026074.0,3971.0,1.7831185929334268,195
719,2022-01-10,311271553.0,5500180.0,0.0,3176678.0,6483.0,1.7670037454402396,195
720,2022-01-11,314373575.0,5509736.0,0.0,3102022.0,9556.0,1.7526078647036412,195
721,2022-01-12,317831139.0,5518863.0,0.0,3457564.0,9127.0,1.7364135614163343,195
722,2022-01-13,321019755.0,5527147.0,0.0,3188616.0,8284.0,1.7217466881438497,195
723,2022-01-14,324323810.0,5535082.0,0.0,3304055.0,7935.0,1.706652989800533,195
724,2022-01-15,326783568.0,5541298.0,0.0,2459758.0,6216.0,1.6957088858274538,195
725,2022-01-16,328936133.0,5545645.0,0.0,2152565.0,4347.0,1.6859336642107359,195
726,2022-01-17,331685754.0,5551890.0,0.0,2749621.0,6245.0,1.673840354325257,195
727,2022-01-18,335451214.0,5561235.0,0.0,3765460.0,9345.0,1.65783719596257,195
728,2022-01-19,339565525.0,5571289.0,0.0,4114311.0,10054.0,1.6407110232995532,195
729,2022-01-20,343260867.0,5580883.0,0.0,3695342.0,9594.0,1.6258430647149766,195
730,2022-01-21,347101122.0,5590853.0,0.0,3840255.0,9970.0,1.6107274352169911,195
731,2022-01-22,349818222.0,5596970.0,0.0,2717100.0,6117.0,1.5999652528106438,195
732,2022-01-23,352246176.0,5601960.0,0.0,2427954.0,4990.0,1.5903536735626622,195
733,2022-01-24,355749765.0,5610678.0,0.0,3503589.0,8718.0,1.577141730508241,195
734,2022-01-25,359449148.0,5621352.0,0.0,3699383.0,10674.0,1.5638796283918304,195
735,2022-01-26,363170286.0,5631948.0,0.0,3721138.0,10596.0,1.5507733471344625,195
736,2022-01-27,366874016.0,5642422.0,0.0,3703730.0,10474.0,1.5379726429031157,195
737,2022-01-28,370522754.0,5654666.0,0.0,3648738.0,12244.0,1.526131914694772,195
738,2022-01-29,373152880.0,5662583.0,0.0,2630126.0,7917.0,1.5174967964872736,195
739,2022-01-30,375384888.0,5668232.0,0.0,2232008.0,5649.0,1.5099787394744564,195
740,2022-01-31,378977487.0,5678122.0,0.0,3592599.0,9890.0,1.498274223344565,195
741,2022-02-01,382225807.0,5692126.0,0.0,3248320.0,14004.0,1.4892050447028031,195
742,2022-02-02,385427948.0,5704265.0,0.0,3202141.0,12139.0,1.4799821937147122,195
743,2022-02-03,388627178.0,5715939.0,0.0,3199230.0,11674.0,1.4708026930633247,195
744,2022-02-04,391566374.0,5729091.0,0.0,2939196.0,13152.0,1.4631212944756078,195
745,2022-02-05,393721093.0,5737331.0,0.0,2154719.0,8240.0,1.4572069167754749,195
746,2022-02-06,395559670.0,5743202.0,0.0,1838577.0,5871.0,1.4519179874935177,195
747,2022-02-07,397808160.0,5754048.0,0.0,2248490.0,10846.0,1.4464379011229935,195
748,2022-02-08,400937867.0,5767364.0,0.0,3129707.0,13316.0,1.4384682701970877,195
749,2022-02-09,403394918.0,5780625.0,0.0,2457051.0,13261.0,1.4329940071282703,195
750,2022-02-10,406169143.0,5792345.0,0.0,2774225.0,11720.0,1.4260918387884527,195
751,2022-02-11,408567100.0,5804492.0,0.0,2397957.0,12147.0,1.420694911557979,195
752,2022-02-12,410403918.0,5813167.0,0.0,1836818.0,8675.0,1.4164501714138118,195
753,2022-02-13,411864271.0,5818339.0,0.0,1460353.0,5172.0,1.412683597407749,195
754,2022-02-14,413662661.0,5829392.0,0.0,1798390.0,11053.0,1.4092139681903753,195
755,2022-02-15,415435774.0,5839954.0,0.0,1773113.0,10562.0,1.405741721222111,195
756,2022-02-16,417862529.0,5853137.0,0.0,2426755.0,13183.0,1.4007326797182142,195
757,2022-02-17,419906172.0,5865504.0,0.0,2043643.0,12367.0,1.3968606300933344,195
758,2022-02-18,421863739.0,5876089.0,0.0,1957567.0,10585.0,1.3928879059216797,195
759,2022-02-19,423414088.0,5884468.0,0.0,1550349.0,8379.0,1.3897667004410112,195
760,2022-02-20,424683704.0,5889780.0,0.0,1269616.0,5312.0,1.3868627273722751,195
761,2022-02-21,426144596.0,5897217.0,0.0,1460892.0,7437.0,1.383853521868901,195
762,2022-02-22,427954075.0,5907369.0,0.0,1809479.0,10152.0,1.3803745179900437,195
763,2022-02-23,429889017.0,5919341.0,0.0,1934942.0,11972.0,1.3769463200777703,195
764,2022-02-24,431650816.0,5930092.0,0.0,1761799.0,10751.0,1.3738169326199072,195
765,2022-02-25,433249024.0,5938937.0,0.0,1598208.0,8845.0,1.3707906241007481,195
766,2022-02-26,434584557.0,5945249.0,0.0,1335533.0,6312.0,1.3680304337183338,195
767,2022-02-27,435650536.0,5949689.0,0.0,1065979.0,4440.0,1.365702210452462,195
768,2022-02-28,437086555.0,5957528.0,0.0,1436019.0,7839.0,1.3630087523511218,195
769,2022-03-01,438626932.0,5965534.0,0.0,1540377.0,8006.0,1.360047357967522,195
770,2022-03-02,440279450.0,5973495.0,0.0,1652518.0,7961.0,1.3567508090600187,195
771,2022-03-03,442161609.0,5981878.0,0.0,1882159.0,8383.0,1.3528714113214655,195
772,2022-03-04,443868127.0,5990417.0,0.0,1706518.0,8539.0,1.3495938625933375,195
773,2022-03-05,445231572.0,5995880.0,0.0,1363445.0,5463.0,1.3466879657851398,195
774,2022-03-06,446384162.0,5999882.0,0.0,1152590.0,4002.0,1.3441072759207797,195
775,2022-03-07,447875714.0,6007667.0,0.0,1491552.0,7785.0,1.3413692263742616,195
776,2022-03-08,449719986.0,6014860.0,0.0,1844272.0,7193.0,1.3374677993519282,195
777,2022-03-09,451601007.0,6022557.0,0.0,1881021.0,7697.0,1.3336013221068834,195
778,2022-03-10,453416977.0,6029943.0,0.0,1815970.0,7386.0,1.3298891099968673,195
779,2022-03-11,455240341.0,6036247.0,0.0,1823364.0,6304.0,1.3259472978032938,195
780,2022-03-12,456885703.0,6040929.0,0.0,1645362.0,4682.0,1.3221969871970365,195
781,2022-03-13,458073147.0,6044226.0,0.0,1187444.0,3297.0,1.3194892648880814,195
782,2022-03-14,459792705.0,6045821.0,0.0,1719558.0,1595.0,1.3149014619533819,195
783,2022-03-15,461642212.0,6051321.0,0.0,1849507.0,5500.0,1.310824886178303,195
784,2022-03-16,463880715.0,6058233.0,0.0,2238503.0,6912.0,1.3059894072121536,195
785,2022-03-17,465921922.0,6065438.0,0.0,2041207.0,7205.0,1.3018142554794836,195
